"idDrink","strDrink","strDrinkAlternate","strDrinkES","strDrinkDE","strDrinkFR","strDrinkZH-HANS","strDrinkZH-HANT","strTags","strVideo","strCategory","strIBA","strAlcoholic","strGlass","strInstructions","strInstructionsES","strInstructionsDE","strInstructionsFR","strInstructionsZH-HANS","strInstructionsZH-HANT","strDrinkThumb","strIngredient1","strIngredient2","strIngredient3","strIngredient4","strIngredient5","strIngredient6","strIngredient7","strIngredient8","strIngredient9","strIngredient10","strIngredient11","strIngredient12","strIngredient13","strIngredient14","strIngredient15","strMeasure1","strMeasure2","strMeasure3","strMeasure4","strMeasure5","strMeasure6","strMeasure7","strMeasure8","strMeasure9","strMeasure10","strMeasure11","strMeasure12","strMeasure13","strMeasure14","strMeasure15","strCreativeCommonsConfirmed","dateModified"
"12702","Lemouroudji",NA,NA,NA,NA,NA,NA,NA,NA,"Other/Unknown",NA,"Non alcoholic","Highball Glass","Juice the lemons. Peel and grate the ginger. Place the grated ginger and a liberal dash of the cayenne pepper into a piece of cheesecloth, and tie it into a knot. Let soak in the water. After 15 minutes or so, add the sugar, and the lemon juice. Chill, and serve.",NA,"Die Zitronen entsaften. Den Ingwer schälen und raspeln. Den geriebenen Ingwer und einen kräftigen Spritzer Cayennepfeffer in ein Stück Seihtuch geben und zu einem Knoten binden. Im Wasser einweichen lassen. Nach etwa 15 Minuten den Zucker und den Zitronensaft hinzufügen. Abkühlen lassen und servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/eirmo71487603745.jpg","Ginger","Water","Lemon","Sugar","Cayenne pepper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 pieces ","1 gal ","1 lb ","1 cup ","ground ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-02-20 15:15:45"
"11670","Lord And Lady",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Old-fashioned glass","Pour the rum and Tia Maria into an old-fashioned glass almost filled with ice cubes. Stir well.",NA,"Den Rum und Tia Maria in ein old-fashioned Glas gießen, das fast mit Eiswürfeln gefüllt ist. Gut umrühren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/quwrys1468923219.jpg","Dark rum","Tia maria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 1/2 oz ","1/2 oz ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-07-19 11:13:39"
"12696","Lassi - Sweet",NA,NA,NA,NA,NA,NA,NA,NA,"Other/Unknown",NA,"Non alcoholic","Highball glass","Put all ingredients into a blender and blend until nice and frothy. Serve chilled.",NA,"Alle Zutaten in einen Mixer geben und schaumig rühren. Kühl servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/9jeifz1487603885.jpg","Yoghurt","Water","Sugar","Salt","Lemon juice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 cup ","2 cups cold ","4 tblsp ","pinch ","2 tblsp ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-02-20 15:18:05"
"12698","Lassi - Mango",NA,NA,NA,NA,NA,NA,NA,NA,"Other/Unknown",NA,"Non alcoholic","Highball glass","Put it all in a blender and pour over crushed ice. You can also use other fruits like strawberries and bananas.",NA,"Alles in einen Mixer geben und über das zerstoßene Eis gießen. Du kannst auch andere Früchte wie Erdbeeren und Bananen verwenden.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/1bw6sd1487603816.jpg","Mango","Yoghurt","Sugar","Water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 ","2 cups ","1/2 cup ","1 cup iced ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-02-20 15:16:56"
"15086","Limona Corona",NA,NA,NA,NA,NA,NA,NA,NA,"Beer",NA,"Alcoholic","Beer Glass","Open the Corona. Fill the empty space in the neck in the bottle with the rum. The bottle should be filled to the top. Plug the bottle with your thumb or the palm of your hand. Turn the bottle upside-down so the rum and beer mix. Turn the bottle rightside-up, unplug, and drink.",NA,"Öffne die Corona. Füllen Sie den leeren Platz im Hals in der Flasche mit dem Rum. Die Flasche sollte bis zum Anschlag gefüllt werden. Die Flasche mit dem Daumen oder der Handfläche verschließen. Drehen Sie die Flasche auf den Kopf, damit sich Rum und Bier vermischen. Drehen Sie die Flasche nach oben, ziehen Sie den Daumen heraus und trinken Sie.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/wwqrsw1441248662.jpg","Corona","Bacardi Limon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 bottle ","1 oz ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-09-03 03:51:02"
"11634","Lady Love Fizz",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Cocktail glass","Shake all ingredients (except carbonated water) with ice and strain into a cocktail glass over two ice cubes. Fill with carbonated water, stir, and serve.",NA,NA,NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/20d63k1504885263.jpg","Gin","Light cream","Powdered sugar","Lemon","Egg white","Carbonated water",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 oz ","2 tsp ","1 tsp ","Juice of 1/2","1 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-08 16:41:03"
"11002","Long Island Tea",NA,NA,NA,NA,NA,NA,"Strong,Asia,StrongFlavor,Brunch,Vegetarian",NA,"Ordinary Drink",NA,"Alcoholic","Highball glass","Combine all ingredients (except cola) and pour over ice in a highball glass. Add the splash of cola for color. Decorate with a slice of lemon and serve.",NA,"Alle Zutaten (außer Cola) mischen und in einem Highball-Glas über Eis gießen. Füge einen Spritzer Cola hinzu, um Farbe zu erhalten. Mit einer Scheibe Zitrone dekorieren und servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/tppn6i1589574695.jpg","Vodka","Light rum","Gin","Tequila","Lemon","Coca-Cola",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/2 oz ","1/2 oz ","1/2 oz ","1/2 oz ","Juice of 1/2 ","1 splash ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","2015-08-18 14:54:32"
"11666","Lone Tree Cooler",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Collins glass","Stir powdered sugar and 2 oz. carbonated water in a collins glass. Fill glass with ice, add gin and vermouth, and stir. Fill with carbonated water and stir again. Add the twist of lemon peel and the orange spiral so that the end dangles over rim of glass.",NA,"Puderzucker und 2 oz. kohlensäurehaltiges Wasser in einem Collins-Glas verrühren. Das Glas mit Eis füllen, Gin und Wermut hinzufügen und umrühren. Mit kohlensäurehaltigem Wasser auffüllen und erneut umrühren. Fügen Sie die Zitronen- und die Orangenspirale hinzu, so dass das Ende über den Glasrand baumelt.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/wsyqry1479298485.jpg","Carbonated water","Gin","Dry Vermouth","Powdered sugar","Orange spiral","Lemon peel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-11-16 12:14:45"
"11664","Lone Tree Cocktail",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Cocktail glass","Stir ingredients with ice, strain into a cocktail glass, and serve.",NA,"Zutaten mit Eis verrühren, in ein Cocktailglas abseihen und servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/tsxpty1468923417.jpg","Sweet Vermouth","Gin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/4 oz ","1 1/2 oz ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-07-19 11:16:57"
"17204","Long Island Iced Tea",NA,NA,NA,NA,NA,NA,"IBA,ContemporaryClassic",NA,"Ordinary Drink","Contemporary Classics","Alcoholic","Highball glass","Mix all contents in a highball glass and sitr gently. Add dash of Coca-Cola for the coloring and garnish with lemon or lime twist.",NA,"Den gesamten Inhalt in einem Highball-Glas mischen und vorsichtig umrühren. Für die Farbgebung einen Schuss Coca-Cola hinzufügen und mit Zitronen- oder Limettenspirale garnieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/wx7hsg1504370510.jpg","Vodka","Tequila","Light rum","Gin","Coca-Cola","Lemon peel",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/2 oz ","1/2 oz ","1/2 oz ","1/2 oz ","1 dash ","Twist of ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-02 17:41:50"
"12690","Lassi - A South Indian Drink",NA,NA,NA,NA,NA,NA,NA,NA,"Other/Unknown",NA,"Non alcoholic","Highball Glass","Blend in a blender for 3 seconds. Lassi is one of the easiest things to make, and there are many ways of making it. Basically, it is buttermilk (yoghurt whisked with water), and you can choose almost any consistency that you like, from the thinnest to the thickest. Serve cold.",NA,"In einem Mixer 3 Sekunden lang mischen. Lassi ist eines der am einfachsten herzustellenden Produkte, und es gibt viele Möglichkeiten, es herzustellen. Im Grunde ist es Buttermilch (Joghurt mit Wasser verrührt), und Sie können fast jede beliebige Konsistenz wählen, von der dünnsten bis zur dicksten. Kalt servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/iq6scx1487603980.jpg","Yoghurt","Water","Cumin seed","Salt","Mint",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/2 cup plain ","1 1/4 cup cold ","1/2 tsp ground roasted ","1/4 tsp ","1/4 tsp dried ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-02-20 15:19:40"
"12776","Melya",NA,NA,NA,NA,NA,NA,NA,NA,"Coffee / Tea",NA,"Non alcoholic","Coffee mug","Brew espresso. In a coffee mug, place 1 teaspoon of unsweetened powdered cocoa, then cover a teaspoon with honey and drizzle it into the cup. Stir while the coffee brews, this is the fun part. The cocoa seems to coat the honey without mixing, so you get a dusty, sticky mass that looks as though it will never mix. Then all at once, presto! It looks like dark chocolate sauce. Pour hot espresso over the honey, stirring to dissolve. Serve with cream.",NA,"Espresso zubereiten. In eine Kaffeetasse 1 Teelöffel ungesüßten, pulverisierten Kakao geben, dann einen Teelöffel Honig in die Tasse träufeln. Rühren Sie um, während der Kaffee brüht, das ist der lustige Teil. Der Kakao scheint den Honig ohne Mischen zu überziehen, so dass Sie eine dichte, klebrige Masse erhalten, die aussieht, als würde sie sich nie vermischen. Dann auf einmal, presto! Es sieht aus wie dunkle Schokoladensoße. Heißen Espresso über den Honig gießen und unter Rühren auflösen. Mit Sahne servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/xwtptq1441247579.jpg","Espresso","Honey","Cocoa powder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unsweetened ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-09-03 03:32:59"
"11000","Mojito",NA,NA,NA,NA,NA,NA,"IBA,ContemporaryClassic,Alcoholic,USA",NA,"Cocktail","Contemporary Classics","Alcoholic","Highball glass","Muddle mint leaves with sugar and lime juice. Add a splash of soda water and fill the glass with cracked ice. Pour the rum and top with soda water. Garnish and serve with straw.",NA,"Minzblätter mit Zucker und Limettensaft verrühren. Füge einen Spritzer Sodawasser hinzu und fülle das Glas mit gebrochenem Eis. Den Rum eingießen und mit Sodawasser übergießen. Garnieren und mit einem Strohhalm servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/3z6xdi1589574603.jpg","Light rum","Lime","Sugar","Mint","Soda water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-3 oz ","Juice of 1 ","2 tsp ","2-4 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","2016-11-04 09:17:09"
"17205","Mimosa",NA,NA,NA,NA,NA,NA,"IBA,ContemporaryClassic",NA,"Ordinary Drink","Contemporary Classics","Alcoholic","Champagne flute","Ensure both ingredients are well chilled, then mix into the glass. Serve cold.",NA,"Achten Sie darauf, dass beide Zutaten gut gekühlt sind, und mischen Sie sie dann in das Glas. Kalt servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/juhcuu1504370685.jpg","Champagne","Orange juice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chilled ","2 oz ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-02 17:44:45"
"11690","Mai Tai",NA,NA,NA,NA,NA,NA,"IBA,ContemporaryClassic",NA,"Ordinary Drink","Contemporary Classics","Alcoholic","Collins glass","Shake all ingredients with ice. Strain into glass. Garnish and serve with straw.",NA,"Alle Zutaten mit Eis schütteln. In ein Glas abseihen. Garnieren und mit Trinkhalm servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/twyrrp1439907470.jpg","Light rum","Orgeat syrup","Triple sec","Sweet and sour","Cherry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 oz ","1/2 oz ","1/2 oz ","1 1/2 oz ","1 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-08-18 15:17:50"
"11728","Martini",NA,NA,NA,NA,NA,NA,NA,NA,"Cocktail","Unforgettables","Alcoholic","Cocktail glass","Straight: Pour all ingredients into mixing glass with ice cubes. Stir well. Strain in chilled martini cocktail glass. Squeeze oil from lemon peel onto the drink, or garnish with olive.",NA,"Direkt: Alle Zutaten in ein Mischglas mit Eiswürfeln geben. Gut umrühren. In einem gekühlten Martini-Cocktailglas abseihen. Den Saft aus der Zitronenschale auf das Getränk drücken oder mit Olive garnieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/71t8581504353095.jpg","Gin","Dry Vermouth","Olive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 2/3 oz ","1/3 oz ","1 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-02 12:51:35"
"11007","Margarita",NA,NA,NA,NA,NA,NA,"IBA,ContemporaryClassic",NA,"Ordinary Drink","Contemporary Classics","Alcoholic","Cocktail glass","Rub the rim of the glass with the lime slice to make the salt stick to it. Take care to moisten only the outer rim and sprinkle the salt on it. The salt should present to the lips of the imbiber and never mix into the cocktail. Shake the other ingredients with ice, then carefully pour into the glass.",NA,"Reiben Sie den Rand des Glases mit der Limettenscheibe, damit das Salz daran haftet. Achten Sie darauf, dass nur der äußere Rand angefeuchtet wird und streuen Sie das Salz darauf. Das Salz sollte sich auf den Lippen des Genießers befinden und niemals in den Cocktail einmischen. Die anderen Zutaten mit Eis schütteln und vorsichtig in das Glas geben.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/5noda61589575158.jpg","Tequila","Triple sec","Lime juice","Salt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 1/2 oz ","1/2 oz ","1 oz ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","2015-08-18 14:42:59"
"11008","Manhattan",NA,NA,NA,NA,NA,NA,"IBA,Classic",NA,"Cocktail","Unforgettables","Alcoholic","Cocktail glass","Stirred over ice, strained into a chilled glass, garnished, and served up.",NA,"Über Eis gerührt, in ein gekühltes Glas geseiht, garniert und serviert.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/hz7p4t1589575281.jpg","Sweet Vermouth","Bourbon","Angostura bitters","Ice","Maraschino cherry","Orange peel",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/4 oz ","2 1/2 oz Blended ","dash ","2 or 3 ","1 ","1 twist of ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","2017-09-02 12:07:09"
"15841","Mojito #3",NA,NA,NA,NA,NA,NA,NA,NA,"Cocktail",NA,"Alcoholic","Collins glass","Put mint with lemon juice in a glas, mash the mint with a spoon, ice, rum & fill up with club soda. Top it with Angostura.",NA,"Minze mit Zitronensaft in ein Glas geben, Minze mit einem Löffel zerdrücken. Eis und Rum hinzufügen und mit Soda auffüllen. Krönen Sie es mit Angostura.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/vwxrsw1478251483.jpg","Mint","Lemon juice","Dark rum","Club soda","Angostura bitters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/2 handful ","3 cl ","1/8 L Jamaican ","1/8 L ","8 drops ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-11-04 09:24:43"
"13936","Miami Vice",NA,NA,NA,NA,NA,NA,"IBA",NA,"Cocktail",NA,"Alcoholic","Cocktail glass","First: Mix pina colada with 2.5 oz. of rum with ice(set aside). Second: Mix daiquiri with 2.5 oz. of rum with ice. Third: While frozen, add pina colda mix then daiquiri mix in glass (Making sure they do not get mixed together).",NA,"Zuerst: Pina Colada mit 7,5 cl. Rum und Eis mischen (beiseite legen). Zweitens: Daiquiri mit 7,5 cl. Rum und Eis mischen. Drittens: Im gefrorenen Zustand Pina Colda-Mix hinzufügen, dann Daiquiri in Glas mischen (Achten Sie darauf, dass sie nicht miteinander vermischt werden).",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/qvuyqw1441208955.jpg","151 proof rum","Pina colada mix","Daiquiri mix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 oz Bacardi ","frozen ","frozen ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-09-02 16:49:15"
"16041","Mudslinger",NA,NA,NA,NA,NA,NA,NA,NA,"Punch / Party Drink",NA,"Alcoholic","Punch bowl","Add all contents to a large jug or punch bowl. Stir well!",NA,"Füge den gesamten Inhalt in eine große Kanne oder Bowle. Gut umrühren!",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/hepk6h1504885554.jpg","Southern Comfort","Orange juice","Pepsi Cola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"750 ml ","1 L ","750 ml ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-08 16:45:55"
"16196","Moranguito",NA,NA,NA,NA,NA,NA,NA,NA,"Shot",NA,"Alcoholic","Shot glass","first you put rhe absinthe, then put tequila, then put the Granadine syrup.",NA,"Erst den Absinth, dann den Tequila, dann den Grenadinesirup.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/urpsyq1475667335.jpg","Absinthe","Tequila","Grenadine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2/5 ","2/5 ","1/5 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-10-05 12:35:35"
"17206","Mint Julep",NA,NA,NA,NA,NA,NA,"IBA,ContemporaryClassic",NA,"Ordinary Drink",NA,"Alcoholic","Collins glass","In a highball glass gently muddle the mint, sugar and water. Fill the glass with cracked ice, add Bourbon and stir well until the glass is well frosted. Garnish with a mint sprig.",NA,"In einem Highball-Glas die Minze, den Zucker und das Wasser vorsichtig verrühren. Füllen Sie das Glas mit gebrochenem Eis, fügen Sie Bourbon hinzu und rühren Sie gut um, bis das Glas gut gefrostet ist. Mit einem Minzzweig garnieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/squyyq1439907312.jpg","Mint","Bourbon","Powdered sugar","Water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 fresh ","2 1/2 oz ","1 tsp ","2 tsp ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-08-18 15:15:12"
"17256","Martinez 2",NA,NA,NA,NA,NA,NA,NA,NA,"Cocktail",NA,"Alcoholic","Cocktail glass","Add all ingredients to a mixing glass and fill with ice.

Stir until chilled, and strain into a chilled coupe glass.",NA,"Alle Zutaten in ein Mischglas geben und mit Eis füllen. Bis zum Abkühlen umrühren und in ein gekühltes Coupéglas abseihen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/fs6kiq1513708455.jpg","Gin","Sweet Vermouth","Maraschino Liqueur","Angostura Bitters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 1/2 oz","1 1/2 oz","1 tsp","2 dashes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-12-19 18:34:15"
"12774","Masala Chai",NA,NA,NA,NA,NA,NA,NA,NA,"Coffee / Tea",NA,"Non alcoholic","Coffee Mug","Bring 2 cups of water to boil. Add all the ingredients and boil again for about 15 seconds. Let stand for a minute. Warm milk in a pot. Filter tea into cups. Add milk and sugar. That's IT.",NA,"2 Tassen Wasser zum Kochen bringen. Alle Zutaten zugeben und nochmals ca. 15 Sekunden kochen lassen. Eine Minute stehen lassen. Milch in einem Topf erwärmen. Tee in Tassen filtern. Milch und Zucker hinzufügen. Servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/uyrpww1441246384.jpg","Water","Tea","Ginger","Cardamom","Cloves","Cinnamon","Black pepper","Sugar","Milk",NA,NA,NA,NA,NA,NA,"2 cups ","3-4 tsp ","1 chunk dried ","3-4 crushed ","3 ","1 piece ","1-2 whole "," to taste
",NA,NA,NA,NA,NA,NA,NA,"No","2015-09-03 03:13:04"
"12988","Mulled Wine",NA,NA,NA,NA,NA,NA,"Christmas",NA,"Punch / Party Drink",NA,"Alcoholic","Collins Glass","Simmer 3 cups water with, sugar, cloves, cinnamon sticks, and lemon peel in a stainless steel pot for 10 minutes. Add wine heat to a ""coffee temperature"" (DO NOT BOIL) then add the brandy.",NA,"3 Tassen Wasser mit Zucker, Nelken, Zimtstangen und Zitronenschale in einem Edelstahltopf 10 Minuten köcheln lassen. Wein auf ""Kaffeetemperatur"" erhitzen (nicht kochen) und füge dann den Brandy hinzu.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/iuwi6h1504735724.jpg","Water","Sugar","Cloves","Cinnamon","Lemon peel","Red wine","Brandy",NA,NA,NA,NA,NA,NA,NA,NA,"3 cups ","1 cup ","12 ","2 ","1 ","750 ml ","1/4 cup ",NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-06 23:08:44"
"11009","Moscow Mule",NA,NA,NA,NA,NA,NA,"IBA,ContemporaryClassic",NA,"Punch / Party Drink","Contemporary Classics","Alcoholic","Copper Mug","Combine vodka and ginger beer in a highball glass filled with ice. Add lime juice. Stir gently. Garnish.",NA,"Mischen Sie Wodka und Ingwerbier in einem mit Eis gefüllten Highball-Glas. Limettensaft hinzufügen. Vorsichtig umrühren. Garnieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/3pylqc1504370988.jpg","Vodka","Lime juice","Ginger ale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 oz ","2 oz ","8 oz ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","2017-09-02 17:49:48"
"14209","Mocha-Berry",NA,NA,NA,NA,NA,NA,NA,NA,"Coffee / Tea",NA,"Alcoholic","Irish coffee cup","pour 6 oz. of coffee in a mug or Irish coffee cup. add coca mix and chambord, mix well and top off with whipped cream.",NA,"Geben Sie 18 cl. Kaffee in eine Tasse oder eine irische Kaffeetasse. Fügen Sie Kokamischung und Chambord hinzu, mischen Sie gut und geben Sie Schlagsahne dazu.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/vtwyyx1441246448.jpg","Coffee","Chambord raspberry liqueur","Cocoa powder","Whipped cream",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6 oz ","2 oz ","2 tblsp ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-09-03 03:14:08"
"178315","Munich Mule",NA,NA,NA,NA,NA,NA,NA,NA,"Cocktail",NA,"Alcoholic","Highball glass","Fill glass with ice
Pour Gin and Lime Juice
Fill glass with Ginger Beer
Garnish with Cucumer and Lime slice",NA,NA,NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/rj55pl1582476101.jpg","Gin","Lime Juice","Ginger Beer","Cucumber","lemon","","",NA,NA,NA,NA,NA,NA,NA,NA,"5 cl","2 cl","10 cl","Chopped","Chopped","","",NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA
"17189","Monkey Gland",NA,NA,NA,NA,NA,NA,"IBA,Classic",NA,"Ordinary Drink","Unforgettables","Alcoholic","Cocktail glass","Shake well over ice cubes in a shaker, strain into a chilled cocktail glass.",NA,"Im Shaker über Eiswürfel gießen, in ein gekühltes Cocktailglas abseihen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/94psp81504350690.jpg","Gin","Benedictine","Orange juice","Grenadine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 oz ","1 tsp ","1/2 oz ","1 tsp ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-02 12:11:31"
"11798","Monkey Wrench",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Old-fashioned glass","Pour all of the ingredients into an old-fashioned glass almost filled with ice cubes. Stir well.",NA,"Alle Zutaten in ein old-fashioned Glas geben, das fast mit Eiswürfeln gefüllt ist. Gut umrühren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/bw2noj1582473243.jpg","Light rum","Grapefruit juice","Bitters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 1/2 oz ","3 oz ","1 dash ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","2017-09-02 12:55:14"
"13825","Midnight Manx",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Old-fashioned glass","Fill a mixer with ice and add Baileys, Kahlua, Goldshlager, and cream. Shake for 5 seconds and Strain into a double rocks glass filled with ice. Add chilled coffee Stir and enjoy!",NA,"Füllen Sie einen Mixer mit Eis und fügen Sie Baileys, Kahlua, Goldshlager und Sahne hinzu. 5 Sekunden schütteln und in ein mit Eis gefülltes Doppelglas abseihen. Fügen Sie gekühlten Kaffee hinzu Rühren und genießen Sie!",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/uqqurp1441208231.jpg","Kahlua","Baileys irish cream","Goldschlager","Heavy cream","Coffee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 oz ","1 oz ","dash ","2 oz ","2 oz Hazlenut ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-09-02 16:37:11"
